country,year,quarter,hpi,inflation,interest_rate,date,hpi_qoq_change,inflation_qoq_change,interest_rate_qoq_change,hpi_yoy_change,inflation_yoy_change,interest_rate_yoy_change
FI,2005,Q4,78.67,0.9,1.07,2005-10-01,2.21,-12.9,7.0,,,
FI,2006,Q1,79.6,1.2333333333333334,1.32,2006-01-01,1.18,37.04,23.36,8.12,362.5,32.0
FI,2006,Q2,81.41,1.5666666666666669,1.54,2006-04-01,2.27,27.03,16.67,7.49,62.07,54.0
FI,2006,Q3,81.98,1.1333333333333335,1.89,2006-07-01,0.7,-27.66,22.73,6.51,9.68,89.0
FI,2006,Q4,83.23,1.1666666666666667,2.27,2006-10-01,1.52,2.94,20.11,5.8,29.63,112.15
FI,2007,Q1,85.08,1.3666666666666665,2.55,2007-01-01,2.22,17.14,12.33,6.88,10.81,93.18
FI,2007,Q2,86.56,1.4,2.8,2007-04-01,1.74,2.44,9.8,6.33,-10.64,81.82
FI,2007,Q3,86.82,1.5333333333333332,3.0,2007-07-01,0.3,9.52,7.14,5.9,35.29,58.73
FI,2007,Q4,87.0,1.9666666666666668,3.0,2007-10-01,0.21,28.26,0.0,4.53,68.57,32.16
FI,2008,Q1,87.88,3.4333333333333336,3.0,2008-01-01,1.01,74.58,0.0,3.29,151.22,17.65
FI,2008,Q2,88.65,3.9,3.0,2008-04-01,0.88,13.59,0.0,2.41,178.57,7.14
FI,2008,Q3,87.52,4.533333333333333,3.23,2008-07-01,-1.27,16.24,7.67,0.81,195.65,7.67
FI,2008,Q4,84.19,3.766666666666667,2.79,2008-10-01,-3.8,-16.91,-13.62,-3.23,91.53,-7.0
FI,2009,Q1,86.17,2.4,1.11,2009-01-01,2.35,-36.28,-60.22,-1.95,-30.1,-63.0
FI,2009,Q2,87.53,1.7333333333333334,0.27,2009-04-01,1.58,-27.78,-75.68,-1.26,-55.56,-91.0
FI,2009,Q3,88.85,1.2,0.25,2009-07-01,1.51,-30.77,-7.41,1.52,-73.53,-92.26
FI,2009,Q4,90.7,1.2333333333333334,0.25,2009-10-01,2.08,2.78,0.0,7.73,-67.26,-91.04
FI,2010,Q1,92.75,1.4666666666666668,0.25,2010-01-01,2.26,18.92,0.0,7.64,-38.89,-77.48
FI,2010,Q2,93.56,1.4333333333333331,0.25,2010-04-01,0.87,-2.27,0.0,6.89,-17.31,-7.41
FI,2010,Q3,94.62,1.3333333333333333,0.25,2010-07-01,1.13,-6.98,0.0,6.49,11.11,0.0
FI,2010,Q4,94.6,2.533333333333333,0.25,2010-10-01,-0.02,90.0,0.0,4.3,105.41,0.0
FI,2011,Q1,95.84,3.3666666666666667,0.25,2011-01-01,1.31,32.89,0.0,3.33,129.55,0.0
FI,2011,Q2,97.55,3.4,0.47,2011-04-01,1.78,0.99,88.0,4.26,137.21,88.0
FI,2011,Q3,97.31,3.5666666666666664,0.72,2011-07-01,-0.25,4.9,53.19,2.84,167.5,188.0
FI,2011,Q4,96.76,3.0,0.56,2011-10-01,-0.57,-15.89,-22.22,2.28,18.42,124.0
FI,2012,Q1,98.39,2.966666666666667,0.25,2012-01-01,1.68,-1.11,-55.36,2.66,-11.88,0.0
FI,2012,Q2,99.44,3.0,0.25,2012-04-01,1.07,1.12,0.0,1.94,-11.76,-46.81
FI,2012,Q3,99.36,3.266666666666667,0.03,2012-07-01,-0.08,8.89,-88.0,2.11,-8.41,-95.83
FI,2012,Q4,99.63,3.3666666666666667,0.0,2012-10-01,0.27,3.06,-100.0,2.97,12.22,-100.0
FI,2013,Q1,100.26,2.5,0.0,2013-01-01,0.63,-25.74,,1.9,-15.73,-100.0
FI,2013,Q2,100.68,2.4,0.0,2013-04-01,0.42,-4.0,,1.25,-20.0,-100.0
FI,2013,Q3,100.54,2.1333333333333333,0.0,2013-07-01,-0.14,-11.11,,1.19,-34.69,-100.0
FI,2013,Q4,99.93,1.8,0.0,2013-10-01,-0.61,-15.62,,0.3,-46.53,
FI,2014,Q1,100.06,1.6,0.0,2014-01-01,0.13,-11.11,,-0.2,-36.0,
FI,2014,Q2,100.47,1.1333333333333335,-0.02,2014-04-01,0.41,-29.17,-inf,-0.21,-52.78,-inf
FI,2014,Q3,100.03,1.2333333333333334,-0.12,2014-07-01,-0.44,8.82,500.0,-0.51,-42.19,-inf
FI,2014,Q4,99.42,0.9666666666666668,-0.2,2014-10-01,-0.61,-21.62,66.67,-0.51,-46.3,-inf
FI,2015,Q1,99.49,-0.0666666666666666,-0.2,2015-01-01,0.07,-106.9,0.0,-0.57,-104.17,-inf
FI,2015,Q2,100.43,0.0333333333333333,-0.2,2015-04-01,0.94,-150.0,0.0,-0.04,-97.06,900.0
FI,2015,Q3,100.28,-0.3333333333333333,-0.2,2015-07-01,-0.15,-1100.0,0.0,0.25,-127.03,66.67
FI,2015,Q4,99.8,-0.2333333333333333,-0.23,2015-10-01,-0.48,-30.0,15.0,0.38,-124.14,15.0
FI,2016,Q1,100.52,-0.0333333333333333,-0.32,2016-01-01,0.72,-85.71,39.13,1.04,-50.0,60.0
FI,2016,Q2,101.61,0.3,-0.4,2016-04-01,1.08,-1000.0,25.0,1.17,800.0,100.0
FI,2016,Q3,101.93,0.5,-0.4,2016-07-01,0.31,66.67,0.0,1.65,-250.0,100.0
FI,2016,Q4,101.08,0.7666666666666666,-0.4,2016-10-01,-0.83,53.33,0.0,1.28,-428.57,73.91
FI,2017,Q1,101.7,1.0666666666666669,-0.4,2017-01-01,0.61,39.13,0.0,1.17,-3300.0,25.0
FI,2017,Q2,103.22,0.9333333333333332,-0.4,2017-04-01,1.49,-12.5,0.0,1.58,211.11,0.0
FI,2017,Q3,102.51,0.7333333333333334,-0.4,2017-07-01,-0.69,-21.43,0.0,0.57,46.67,0.0
FI,2017,Q4,102.12,0.6333333333333333,-0.4,2017-10-01,-0.38,-13.64,0.0,1.03,-17.39,0.0
FI,2018,Q1,102.74,0.7666666666666666,-0.4,2018-01-01,0.61,21.05,0.0,1.02,-28.13,0.0
FI,2018,Q2,103.96,1.0,-0.4,2018-04-01,1.19,30.43,0.0,0.72,7.14,0.0
FI,2018,Q3,103.49,1.3999999999999997,-0.4,2018-07-01,-0.45,40.0,0.0,0.96,90.91,0.0
FI,2018,Q4,103.15,1.4666666666666668,-0.4,2018-10-01,-0.33,4.76,0.0,1.01,131.58,0.0
FI,2019,Q1,103.09,1.2,-0.4,2019-01-01,-0.06,-18.18,0.0,0.34,56.52,0.0
FI,2019,Q2,104.68,1.3,-0.4,2019-04-01,1.54,8.33,0.0,0.69,30.0,0.0
FI,2019,Q3,104.02,1.0666666666666669,-0.41,2019-07-01,-0.63,-17.95,2.5,0.51,-23.81,2.5
FI,2019,Q4,103.29,0.9333333333333336,-0.5,2019-10-01,-0.7,-12.5,21.95,0.14,-36.36,25.0
FI,2020,Q1,104.28,1.0666666666666669,-0.5,2020-01-01,0.96,14.29,0.0,1.15,-11.11,25.0
FI,2020,Q2,105.36,-0.0999999999999999,-0.5,2020-04-01,1.04,-109.38,0.0,0.65,-107.69,25.0
FI,2020,Q3,105.79,0.4333333333333333,-0.5,2020-07-01,0.41,-533.33,0.0,1.7,-59.38,21.95
FI,2020,Q4,106.95,0.2,-0.5,2020-10-01,1.1,-53.85,0.0,3.54,-78.57,0.0
FI,2021,Q1,108.58,1.1,-0.5,2021-01-01,1.52,450.0,0.0,4.12,3.12,0.0
FI,2021,Q2,111.19,2.1333333333333333,-0.5,2021-04-01,2.4,93.94,0.0,5.53,-2233.33,0.0
FI,2021,Q3,110.93,1.9,-0.5,2021-07-01,-0.23,-10.94,0.0,4.86,338.46,0.0
FI,2021,Q4,111.12,3.1666666666666665,-0.5,2021-10-01,0.17,66.67,0.0,3.9,1483.33,0.0
FI,2022,Q1,111.85,4.766666666666667,-0.5,2022-01-01,0.66,50.53,0.0,3.01,333.33,0.0
FI,2022,Q2,113.46,7.0,-0.5,2022-04-01,1.44,46.85,0.0,2.04,228.12,0.0
FI,2022,Q3,112.24,8.1,0.0,2022-07-01,-1.08,15.71,-100.0,1.18,326.32,-100.0
FI,2022,Q4,108.51,8.766666666666667,1.3,2022-10-01,-3.32,8.23,inf,-2.35,176.84,-360.0
FI,2023,Q1,105.75,7.533333333333334,2.34,2023-01-01,-2.54,-14.07,80.0,-5.45,58.04,-568.0
FI,2023,Q2,106.58,5.133333333333333,3.17,2023-04-01,0.78,-31.86,35.47,-6.06,-26.67,-734.0
FI,2023,Q3,103.51,3.4333333333333336,3.69,2023-07-01,-2.88,-33.12,16.4,-7.78,-57.61,inf
FI,2023,Q4,102.48,1.4666666666666668,4.0,2023-10-01,-1.0,-57.28,8.4,-5.56,-83.27,207.69
FI,2024,Q1,101.5,0.9333333333333336,4.0,2024-01-01,-0.96,-36.36,0.0,-4.02,-87.61,70.94
FI,2024,Q2,101.85,0.5,3.95,2024-04-01,0.34,-46.43,-1.25,-4.44,-90.26,24.61
FI,2024,Q3,101.45,0.8666666666666667,3.71,2024-07-01,-0.39,73.33,-6.08,-1.99,-74.76,0.54
FI,2024,Q4,100.59,1.6,3.27,2024-10-01,-0.85,84.62,-11.86,-1.84,9.09,-18.25
FI,2025,Q1,99.56,1.6666666666666667,2.79,2025-01-01,-1.02,4.17,-14.68,-1.91,78.57,-30.25
FI,2025,Q2,100.5,1.9333333333333331,2.26,2025-04-01,0.94,16.0,-19.0,-1.33,286.67,-42.78
FI,2025,Q3,98.28,2.1,2.0,2025-07-01,-2.21,8.62,-11.5,-3.12,142.31,-46.09
FR,2005,Q1,79.81,1.8666666666666665,1.0,2005-01-01,,,,,,
FR,2005,Q2,83.19,1.8333333333333333,1.0,2005-04-01,4.24,-1.79,0.0,,,
FR,2005,Q3,87.1,2.033333333333333,1.0,2005-07-01,4.7,10.91,0.0,,,
FR,2005,Q4,88.77,1.8666666666666665,1.07,2005-10-01,1.92,-8.2,7.0,,,
FR,2006,Q1,90.75,1.9666666666666668,1.32,2006-01-01,2.23,5.36,23.36,13.71,5.36,32.0
FR,2006,Q2,93.57,2.1666666666666665,1.54,2006-04-01,3.11,10.17,16.67,12.48,18.18,54.0
FR,2006,Q3,96.46,1.9333333333333336,1.89,2006-07-01,3.09,-10.77,22.73,10.75,-4.92,89.0
FR,2006,Q4,97.26,1.5,2.27,2006-10-01,0.83,-22.41,20.11,9.56,-19.64,112.15
FR,2007,Q1,98.02,1.2666666666666666,2.55,2007-01-01,0.78,-15.56,12.33,8.01,-35.59,93.18
FR,2007,Q2,99.74,1.2666666666666666,2.8,2007-04-01,1.75,0.0,9.8,6.59,-41.54,81.82
FR,2007,Q3,101.95,1.3666666666666665,3.0,2007-07-01,2.22,7.89,7.14,5.69,-29.31,58.73
FR,2007,Q4,102.57,2.5,3.0,2007-10-01,0.61,82.93,0.0,5.46,66.67,32.16
FR,2008,Q1,101.95,3.3000000000000003,3.0,2008-01-01,-0.6,32.0,0.0,4.01,160.53,17.65
FR,2008,Q2,102.35,3.7,3.0,2008-04-01,0.39,12.12,0.0,2.62,192.11,7.14
FR,2008,Q3,102.57,3.6333333333333337,3.23,2008-07-01,0.21,-1.8,7.67,0.61,165.85,7.67
FR,2008,Q4,99.19,2.033333333333333,2.79,2008-10-01,-3.3,-44.04,-13.62,-3.3,-18.67,-7.0
FR,2009,Q1,95.5,0.7333333333333334,1.11,2009-01-01,-3.72,-63.93,-60.22,-6.33,-77.78,-63.0
FR,2009,Q2,94.16,-0.2666666666666666,0.27,2009-04-01,-1.4,-136.36,-75.68,-8.0,-107.21,-91.0
FR,2009,Q3,95.68,-0.4666666666666667,0.25,2009-07-01,1.61,75.0,-7.41,-6.72,-112.84,-92.26
FR,2009,Q4,95.95,0.4333333333333333,0.25,2009-10-01,0.28,-192.86,0.0,-3.27,-78.69,-91.04
FR,2010,Q1,96.66,1.4333333333333331,0.25,2010-01-01,0.74,230.77,0.0,1.21,95.45,-77.48
FR,2010,Q2,98.6,1.8333333333333333,0.25,2010-04-01,2.01,27.91,0.0,4.72,-787.5,-7.41
FR,2010,Q3,101.26,1.7666666666666666,0.25,2010-07-01,2.7,-3.64,0.0,5.83,-478.57,0.0
FR,2010,Q4,102.45,1.8666666666666665,0.25,2010-10-01,1.18,5.66,0.0,6.77,330.77,0.0
FR,2011,Q1,103.13,2.0,0.25,2011-01-01,0.66,7.14,0.0,6.69,39.53,0.0
FR,2011,Q2,105.14,2.2333333333333334,0.47,2011-04-01,1.95,11.67,88.0,6.63,21.82,88.0
FR,2011,Q3,107.28,2.3000000000000003,0.72,2011-07-01,2.04,2.99,53.19,5.95,30.19,188.0
FR,2011,Q4,106.28,2.6333333333333333,0.56,2011-10-01,-0.93,14.49,-22.22,3.74,41.07,124.0
FR,2012,Q1,104.87,2.566666666666667,0.25,2012-01-01,-1.33,-2.53,-55.36,1.69,28.33,0.0
FR,2012,Q2,104.94,2.3333333333333335,0.25,2012-04-01,0.07,-9.09,0.0,-0.19,4.48,-46.81
FR,2012,Q3,105.61,2.266666666666667,0.03,2012-07-01,0.64,-2.86,-88.0,-1.56,-1.45,-95.83
FR,2012,Q4,104.1,1.7333333333333334,0.0,2012-10-01,-1.43,-23.53,-100.0,-2.05,-34.18,-100.0
FR,2013,Q1,102.83,1.2333333333333334,0.0,2013-01-01,-1.22,-28.85,,-1.95,-51.95,-100.0
FR,2013,Q2,102.73,0.9,0.0,2013-04-01,-0.1,-27.03,,-2.11,-61.43,-100.0
FR,2013,Q3,103.64,1.0666666666666669,0.0,2013-07-01,0.89,18.52,,-1.87,-52.94,-100.0
FR,2013,Q4,102.52,0.7666666666666666,0.0,2013-10-01,-1.08,-28.13,,-1.52,-55.77,
FR,2014,Q1,101.33,0.9,0.0,2014-01-01,-1.16,17.39,,-1.46,-27.03,
FR,2014,Q2,101.53,0.7333333333333334,-0.02,2014-04-01,0.2,-18.52,-inf,-1.17,-18.52,-inf
FR,2014,Q3,102.29,0.5,-0.12,2014-07-01,0.75,-31.82,500.0,-1.3,-53.13,-inf
FR,2014,Q4,100.28,0.3333333333333333,-0.2,2014-10-01,-1.97,-33.33,66.67,-2.18,-56.52,-inf
FR,2015,Q1,99.38,-0.2333333333333333,-0.2,2015-01-01,-0.9,-170.0,0.0,-1.92,-125.93,-inf
FR,2015,Q2,99.55,0.2333333333333333,-0.2,2015-04-01,0.17,-200.0,0.0,-1.95,-68.18,900.0
FR,2015,Q3,100.92,0.1333333333333333,-0.2,2015-07-01,1.38,-42.86,0.0,-1.34,-73.33,66.67
FR,2015,Q4,100.15,0.1999999999999999,-0.23,2015-10-01,-0.76,50.0,15.0,-0.13,-40.0,15.0
FR,2016,Q1,99.73,0.0333333333333333,-0.32,2016-01-01,-0.42,-83.33,39.13,0.35,-114.29,60.0
FR,2016,Q2,100.24,0.0999999999999999,-0.4,2016-04-01,0.51,200.0,25.0,0.69,-57.14,100.0
FR,2016,Q3,102.36,0.4333333333333333,-0.4,2016-07-01,2.11,333.33,0.0,1.43,225.0,100.0
FR,2016,Q4,101.84,0.6666666666666666,-0.4,2016-10-01,-0.51,53.85,0.0,1.69,233.33,73.91
FR,2017,Q1,102.53,1.4666666666666668,-0.4,2017-01-01,0.68,120.0,0.0,2.81,4300.0,25.0
FR,2017,Q2,103.53,1.0333333333333334,-0.4,2017-04-01,0.98,-29.55,0.0,3.28,933.33,0.0
FR,2017,Q3,105.65,0.9666666666666668,-0.4,2017-07-01,2.05,-6.45,0.0,3.21,123.08,0.0
FR,2017,Q4,105.24,1.2,-0.4,2017-10-01,-0.39,24.14,0.0,3.34,80.0,0.0
FR,2018,Q1,105.51,1.5,-0.4,2018-01-01,0.26,25.0,0.0,2.91,2.27,0.0
FR,2018,Q2,106.42,2.1333333333333333,-0.4,2018-04-01,0.86,42.22,0.0,2.79,106.45,0.0
FR,2018,Q3,108.65,2.566666666666667,-0.4,2018-07-01,2.1,20.31,0.0,2.84,165.52,0.0
FR,2018,Q4,108.58,2.1999999999999997,-0.4,2018-10-01,-0.06,-14.29,0.0,3.17,83.33,0.0
FR,2019,Q1,108.55,1.4333333333333331,-0.4,2019-01-01,-0.03,-34.85,0.0,2.88,-4.44,0.0
FR,2019,Q2,109.85,1.3333333333333333,-0.4,2019-04-01,1.2,-6.98,0.0,3.22,-37.5,0.0
FR,2019,Q3,112.33,1.2333333333333334,-0.41,2019-07-01,2.26,-7.5,2.5,3.39,-51.95,2.5
FR,2019,Q4,112.69,1.2333333333333334,-0.5,2019-10-01,0.32,0.0,21.95,3.79,-43.94,25.0
FR,2020,Q1,113.87,1.3666666666666665,-0.5,2020-01-01,1.05,10.81,0.0,4.9,-4.65,25.0
FR,2020,Q2,115.52,0.3333333333333333,-0.5,2020-04-01,1.45,-75.61,0.0,5.16,-75.0,25.0
FR,2020,Q3,117.8,0.3666666666666667,-0.5,2020-07-01,1.97,10.0,0.0,4.87,-70.27,21.95
FR,2020,Q4,119.27,0.1,-0.5,2020-10-01,1.25,-72.73,0.0,5.84,-91.89,0.0
FR,2021,Q1,120.15,1.0,-0.5,2021-01-01,0.74,900.0,0.0,5.52,-26.83,0.0
FR,2021,Q2,122.12,1.7666666666666666,-0.5,2021-04-01,1.64,76.67,0.0,5.71,430.0,0.0
FR,2021,Q3,126.11,2.1999999999999997,-0.5,2021-07-01,3.27,24.53,0.0,7.05,500.0,0.0
FR,2021,Q4,127.52,3.3333333333333335,-0.5,2021-10-01,1.12,51.52,0.0,6.92,3233.33,0.0
FR,2022,Q1,128.6,4.2,-0.5,2022-01-01,0.85,26.0,0.0,7.03,320.0,0.0
FR,2022,Q2,130.83,5.8999999999999995,-0.5,2022-04-01,1.73,40.48,0.0,7.13,233.96,0.0
FR,2022,Q3,134.34,6.533333333333334,0.0,2022-07-01,2.68,10.73,-100.0,6.53,196.97,-100.0
FR,2022,Q4,133.5,6.966666666666666,1.3,2022-10-01,-0.63,6.63,inf,4.69,109.0,-360.0
FR,2023,Q1,132.32,7.0,2.34,2023-01-01,-0.88,0.48,80.0,2.89,66.67,-568.0
FR,2023,Q2,131.72,6.066666666666666,3.17,2023-04-01,-0.45,-13.33,35.47,0.68,2.82,-734.0
FR,2023,Q3,132.25,5.5,3.69,2023-07-01,0.4,-9.34,16.4,-1.56,-15.82,inf
FR,2023,Q4,128.73,4.166666666666667,4.0,2023-10-01,-2.66,-24.24,8.4,-3.57,-40.19,207.69
FR,2024,Q1,125.96,3.0,4.0,2024-01-01,-2.15,-28.0,0.0,-4.81,-57.14,70.94
FR,2024,Q2,125.68,2.5,3.95,2024-04-01,-0.22,-16.67,-1.25,-4.59,-58.79,24.61
FR,2024,Q3,127.64,2.1,3.71,2024-07-01,1.56,-16.0,-6.08,-3.49,-61.82,0.54
FR,2024,Q4,126.28,1.7,3.27,2024-10-01,-1.07,-19.05,-11.86,-1.9,-59.2,-18.25
FR,2025,Q1,126.54,1.2,2.79,2025-01-01,0.21,-29.41,-14.68,0.46,-60.0,-30.25
FR,2025,Q2,126.54,0.7999999999999999,2.26,2025-04-01,0.0,-33.33,-19.0,0.68,-68.0,-42.78
FR,2025,Q3,128.54,0.9333333333333336,2.0,2025-07-01,1.58,16.67,-11.5,0.71,-55.56,-46.09
HR,2008,Q1,123.19,5.533333333333334,3.0,2008-01-01,,,,,,
HR,2008,Q2,124.01,6.266666666666667,3.0,2008-04-01,0.67,13.25,0.0,,,
HR,2008,Q3,126.34,7.1000000000000005,3.23,2008-07-01,1.88,13.3,7.67,,,
HR,2008,Q4,123.02,4.333333333333333,2.79,2008-10-01,-2.63,-38.97,-13.62,,,
HR,2009,Q1,122.58,3.466666666666667,1.11,2009-01-01,-0.36,-20.0,-60.22,-0.5,-37.35,-63.0
HR,2009,Q2,118.48,2.6333333333333333,0.27,2009-04-01,-3.34,-24.04,-75.68,-4.46,-57.98,-91.0
HR,2009,Q3,116.37,1.2,0.25,2009-07-01,-1.78,-54.43,-7.41,-7.89,-83.1,-92.26
HR,2009,Q4,114.28,1.6,0.25,2009-10-01,-1.8,33.33,0.0,-7.1,-63.08,-91.04
HR,2010,Q1,112.07,1.1,0.25,2010-01-01,-1.93,-31.25,0.0,-8.57,-68.27,-77.48
HR,2010,Q2,110.49,0.7666666666666666,0.25,2010-04-01,-1.41,-30.3,0.0,-6.74,-70.89,-7.41
HR,2010,Q3,109.52,1.0333333333333334,0.25,2010-07-01,-0.88,34.78,0.0,-5.89,-13.89,0.0
HR,2010,Q4,109.8,1.4333333333333331,0.25,2010-10-01,0.26,38.71,0.0,-3.92,-10.42,0.0
HR,2011,Q1,108.81,2.1666666666666665,0.25,2011-01-01,-0.9,51.16,0.0,-2.91,96.97,0.0
HR,2011,Q2,110.53,2.2666666666666666,0.47,2011-04-01,1.58,4.62,88.0,0.04,195.65,88.0
HR,2011,Q3,111.31,2.033333333333333,0.72,2011-07-01,0.71,-10.29,53.19,1.63,96.77,188.0
HR,2011,Q4,111.99,2.3666666666666667,0.56,2011-10-01,0.61,16.39,-22.22,1.99,65.12,124.0
HR,2012,Q1,111.36,1.7,0.25,2012-01-01,-0.56,-28.17,-55.36,2.34,-21.54,0.0
HR,2012,Q2,109.86,3.233333333333333,0.25,2012-04-01,-1.35,90.2,0.0,-0.61,42.65,-46.81
HR,2012,Q3,109.09,4.1000000000000005,0.03,2012-07-01,-0.7,26.8,-88.0,-1.99,101.64,-95.83
HR,2012,Q4,105.4,4.366666666666666,0.0,2012-10-01,-3.38,6.5,-100.0,-5.88,84.51,-100.0
HR,2013,Q1,105.28,4.133333333333334,0.0,2013-01-01,-0.11,-5.34,,-5.46,143.14,-100.0
HR,2013,Q2,104.63,2.3666666666666667,0.0,2013-04-01,-0.62,-42.74,,-4.76,-26.8,-100.0
HR,2013,Q3,104.97,2.2666666666666666,0.0,2013-07-01,0.32,-4.23,,-3.78,-44.72,-100.0
HR,2013,Q4,103.63,0.6666666666666666,0.0,2013-10-01,-1.28,-70.59,,-1.68,-84.73,
HR,2014,Q1,102.94,0.0333333333333333,0.0,2014-01-01,-0.67,-95.0,,-2.22,-99.19,
HR,2014,Q2,103.82,0.2666666666666666,-0.02,2014-04-01,0.85,700.0,-inf,-0.77,-88.73,-inf
HR,2014,Q3,103.0,0.3333333333333333,-0.12,2014-07-01,-0.79,25.0,500.0,-1.88,-85.29,-inf
HR,2014,Q4,102.14,0.2333333333333333,-0.2,2014-10-01,-0.83,-30.0,66.67,-1.44,-65.0,-inf
HR,2015,Q1,101.05,-0.3333333333333333,-0.2,2015-01-01,-1.07,-242.86,0.0,-1.84,-1100.0,-inf
HR,2015,Q2,99.13,0.0,-0.2,2015-04-01,-1.9,-100.0,0.0,-4.52,-100.0,900.0
HR,2015,Q3,99.86,-0.2666666666666666,-0.2,2015-07-01,0.74,-inf,0.0,-3.05,-180.0,66.67
HR,2015,Q4,99.96,-0.3999999999999999,-0.23,2015-10-01,0.1,50.0,15.0,-2.13,-271.43,15.0
HR,2016,Q1,101.21,-0.5666666666666667,-0.32,2016-01-01,1.25,41.67,39.13,0.16,70.0,60.0
HR,2016,Q2,100.28,-1.1,-0.4,2016-04-01,-0.92,94.12,25.0,1.16,-inf,100.0
HR,2016,Q3,101.31,-1.1,-0.4,2016-07-01,1.03,0.0,0.0,1.45,312.5,100.0
HR,2016,Q4,100.75,0.1999999999999999,-0.4,2016-10-01,-0.55,-118.18,0.0,0.79,-150.0,73.91
HR,2017,Q1,100.85,1.1333333333333333,-0.4,2017-01-01,0.1,466.67,0.0,-0.36,-300.0,25.0
HR,2017,Q2,104.55,1.1666666666666667,-0.4,2017-04-01,3.67,2.94,0.0,4.26,-206.06,0.0
HR,2017,Q3,105.13,1.4333333333333331,-0.4,2017-07-01,0.55,22.86,0.0,3.77,-230.3,0.0
HR,2017,Q4,108.45,1.5,-0.4,2017-10-01,3.16,4.65,0.0,7.64,650.0,0.0
HR,2018,Q1,109.44,1.1,-0.4,2018-01-01,0.91,-26.67,0.0,8.52,-2.94,0.0
HR,2018,Q2,109.26,1.8,-0.4,2018-04-01,-0.16,63.64,0.0,4.51,54.29,0.0
HR,2018,Q3,112.32,1.9666666666666668,-0.4,2018-07-01,2.8,9.26,0.0,6.84,37.21,0.0
HR,2018,Q4,113.54,1.3333333333333333,-0.4,2018-10-01,1.09,-32.2,0.0,4.69,-11.11,0.0
HR,2019,Q1,117.55,0.8333333333333334,-0.4,2019-01-01,3.53,-37.5,0.0,7.41,-24.24,0.0
HR,2019,Q2,120.6,0.7666666666666666,-0.4,2019-04-01,2.59,-8.0,0.0,10.38,-57.41,0.0
HR,2019,Q3,121.36,0.7000000000000001,-0.41,2019-07-01,0.63,-8.7,2.5,8.05,-64.41,2.5
HR,2019,Q4,124.9,0.9,-0.5,2019-10-01,2.92,28.57,21.95,10.01,-32.5,25.0
HR,2020,Q1,128.25,1.1666666666666667,-0.5,2020-01-01,2.68,29.63,0.0,9.1,40.0,25.0
HR,2020,Q2,130.57,-0.3999999999999999,-0.5,2020-04-01,1.81,-134.29,0.0,8.27,-152.17,25.0
HR,2020,Q3,129.75,-0.4333333333333333,-0.5,2020-07-01,-0.63,8.33,0.0,6.91,-161.9,21.95
HR,2020,Q4,132.95,-0.1666666666666666,-0.5,2020-10-01,2.47,-61.54,0.0,6.45,-118.52,0.0
HR,2021,Q1,134.19,0.7666666666666666,-0.5,2021-01-01,0.93,-560.0,0.0,4.63,-34.29,0.0
HR,2021,Q2,139.03,2.2333333333333334,-0.5,2021-04-01,3.61,191.3,0.0,6.48,-658.33,0.0
HR,2021,Q3,141.44,3.1,-0.5,2021-07-01,1.73,38.81,0.0,9.01,-815.38,0.0
HR,2021,Q4,144.99,4.6000000000000005,-0.5,2021-10-01,2.51,48.39,0.0,9.06,-2860.0,0.0
HR,2022,Q1,152.25,6.366666666666667,-0.5,2022-01-01,5.01,38.41,0.0,13.46,730.43,0.0
HR,2022,Q2,157.94,10.8,-0.5,2022-04-01,3.74,69.63,0.0,13.6,383.58,0.0
HR,2022,Q3,162.44,12.633333333333333,0.0,2022-07-01,2.85,16.98,-100.0,14.85,307.53,-100.0
HR,2022,Q4,170.11,12.8,1.3,2022-10-01,4.72,1.32,inf,17.33,178.26,-360.0
HR,2023,Q1,173.56,11.566666666666668,2.34,2023-01-01,2.03,-9.64,80.0,14.0,81.68,-568.0
HR,2023,Q2,179.63,8.5,3.17,2023-04-01,3.5,-26.51,35.47,13.73,-21.3,-734.0
HR,2023,Q3,180.09,7.933333333333334,3.69,2023-07-01,0.26,-6.67,16.4,10.87,-37.2,inf
HR,2023,Q4,186.24,5.866666666666667,4.0,2023-10-01,3.41,-26.05,8.4,9.48,-54.17,207.69
HR,2024,Q1,189.41,4.833333333333333,4.0,2024-01-01,1.7,-17.61,0.0,9.13,-58.21,70.94
HR,2024,Q2,197.53,4.166666666666667,3.95,2024-04-01,4.29,-13.79,-1.25,9.96,-50.98,24.61
HR,2024,Q3,202.19,3.1333333333333333,3.71,2024-07-01,2.36,-24.8,-6.08,12.27,-60.5,0.54
HR,2024,Q4,205.01,4.033333333333333,3.27,2024-10-01,1.39,28.72,-11.86,10.08,-31.25,-18.25
HR,2025,Q1,214.18,4.7,2.79,2025-01-01,4.47,16.53,-14.68,13.08,-2.76,-30.25
HR,2025,Q2,223.65,4.233333333333333,2.26,2025-04-01,4.42,-9.93,-19.0,13.22,1.6,-42.78
HR,2025,Q3,230.07,4.566666666666666,2.0,2025-07-01,2.87,7.87,-11.5,13.79,45.74,-46.09
HU,2007,Q1,95.04,8.799999999999999,2.55,2007-01-01,,,,,,
HU,2007,Q2,97.35,8.533333333333333,2.8,2007-04-01,2.43,-3.03,9.8,,,
HU,2007,Q3,101.2,7.266666666666667,3.0,2007-07-01,3.95,-14.84,7.14,,,
HU,2007,Q4,102.05,7.166666666666667,3.0,2007-10-01,0.84,-1.38,0.0,,,
